41.769334,-91.128399,601 Cedar St,Hardee's
35.0603,-80.9922,2883 S Carolina 160,McDonalds
43.6813,-111.9088,510 Rigby Lake Dr,Wendy's
43.472946,-111.985083,2740 South Hitt Road,Taco Bell
43.49399,-111.99958,424 S Woodruff Ave,Jack in the Box
42.86532,-112.44441,123 S 4th Ave,Jack in the Box
42.86235,-112.43917,625 S 5th Ave,Jimmy John's
42.89864,-112.43338,1544 Pocatello Creek Rd,Subway
42.88932,-112.45208,791 Yellowstone Ave,Arby's
42.891976,-112.451452,929 Yellowstone Ave,Wendy's
37.462935,-89.22777,1735 E Vienna St,Burger King
37.459786,-89.245351,140 E Vienna St,Hardee's
37.462324,-89.23027,1195 E Vienna Street,Taco Bell
43.835842,-111.77808,568 N 2nd E,KFC
43.83563,-111.77808,545 N 2nd E,Wendy's
43.835073,-111.778081,461 N 2nd E,Jack in the Box
43.83369,-111.77853,175 Valley River Dr,McDonald's
43.83341,-111.77794,346 N 2nd E,Dairy Queen
43.83616,-111.77758,478 N 2nd E,Arby's
40.55842,-90.03364,210 N 1st Ave,Burger King
40.563491,-90.035021,638 N Main St,Hardee's
38.52638,-89.12477,810 E Broadway,McDonald's
40.87296,-88.66152,600 S Newport Rd,Burger King
40.87297,-88.65759,1600 W Reynolds St,Taco Bell
37.73535,-89.18663,1396 E Main St,McDonald's
38.313427,-88.945891,4601 Broadway St,Burger King
38.30087,-88.903,1700 S 10th St,Burger King
37.079123,-88.683966,3120 James Sanders Blvd,Taco Bell
41.354618,-88.8412,1440 Columbus St,Wendy's
37.07607,-88.68939,5139 Hinkleville Rd,Wendy's
41.93507,-89.03496,885 E Il Route 38,Wendy's
39.723221,-90.225307,328 E Morton Ave,Jimmy John's
39.72263,-90.24358,905 W Morton Ave,Burger King
40.45991,-90.64454,1690 E Jackson St Ste F,Arby's
40.119324,-87.636202,109 S Gilbert St,McDonald's
40.138555,-87.630379,15 W Fairchild St,Hardee's
40.116181,-87.636225,306 S Gilbert St,Long John Silver's
38.65964,-87.50887,2565 Hart St,Arby's
40.834574,-84.937724,639 N 13th St,Taco Bell
40.81476,-84.938277,1312 S 13th St,Arby's
39.606653,-90.82158,946 W Washington St,Hardee's
41.366782,-85.065641,705 W 7th St,Penguin Point
41.452697,-85.273445,450 W North St,Arby's
41.452288,-85.267806,120 W North St,Wendy's
41.45062,-85.24563,618 Fairview Blvd,Burger King
41.452289,-85.268745,211 W North St,McDonald's
41.412,-85.5717,241 W US Highway 6,KFC
41.169649,-85.493215,337 W Plaza Dr,Taco Bell
39.17805,-89.67558,9 Corvette Dr,KFC
38.6854,-85.7915,1502 W McClain Ave,Wendy's
39.178908,-89.667812,1205 W Weir St,Wendy's
39.17838,-89.66894,2 Ohren Dr,McDonald's
39.179074,-89.66839,1201 W Weir St,Taco Bell
39.175855,-89.675151,1 Corvette Dr,Jack In The Box
39.17591,-89.675037,2 Corvette Dr,Burger King
39.41753,-87.69207,105 E Trefz Dr,Burger King
40.45299,-86.92139,1069 Sagamore Pkwy W,Burger King
38.860945,-86.517296,3416 16th St,Wendy's
38.84594,-86.51478,3216 29th St,Arby's
41.65625,-84.99869,1804 N Wayne St,Burger King
38.86139,-86.50716,2601 16th St 270,Burger King
40.45282,-86.91764,613 Sagamore Pkwy W,McDonald's
40.422445,-86.905196,124 E State St,McDonald's
40.832525,-84.937673,409 N 13th St,Wendy's
40.832543,-84.937674,410 N 13th St,McDonald's
40.831361,-84.937642,334 N 13th St,Burger King
41.366735,-85.069754,1120 W 7th St,Wendy's
41.36617,-85.078917,111 Touring Dr,Arby's
41.367208,-85.07851,1126 W 7th St,Taco Bell
41.36617,-85.07562,1105 W 7th St,Burger King
39.35524,-85.48443,1801 N Broadway St,Wendy's
39.35504,-85.4791,1918 N Lincoln St,Arby's
39.354294,-85.479835,1903 N Lincoln St,McDonald's
40.56957,-85.6764,1005 N Baldwin Ave,Arby's
39.35539,-85.48033,1915 N Lincoln St,Taco Bell
39.35639,-85.48142,2015 N State Road 3 Byp,Burger King
40.219001,-85.385252,223 E Mcgalliard Rd,Wendy's
40.21857,-85.40705,1725 W Mcgalliard Rd,Taco Bell
40.21853,-85.430862,3301 N Chadam Ln,McDonald's
40.18924,-85.4195,601 S Tillotson Ave,KFC
40.2184,-85.39187,511 W McGalliard Rd,Chick-fil-A
41.649018,-85.93835,3413 S Main St,Burger King
41.68069,-86.250378,416 N Michigan St,McDonald's
41.984592,-86.12269,652 Spruce St,McDonald's
39.9171,-85.384,1595 S Memorial Dr,KFC
39.842311,-85.558075,9229 W County Road 650 S,Burger King
38.140063,-89.702961,1400 North Market Street,Taco Bell
38.65292,-87.1564,1515 E National Hwy,Taco Bell
38.652427,-87.173223,210 E National Hwy,Wendy's
38.6525,-87.159,1447 E National Hwy,KFC
39.9293,-85.3822,129 S Memorial Dr,Hardee's
40.46702,-85.36996,1906 N Walnut St,KFC
40.474987,-85.370014,1903 N Walnut St,McDonald's
40.46784,-85.37071,2003 N Walnut St,Burger King
38.39,-86.94046,450 S US Highway 231,McDonald's
38.388536,-86.94134,762 W 2nd St,Hardee's
38.429209,-86.937962,4130 N Newton St,McDonald's
38.42206,-86.93746,3592 Newton St,Taco Bell
38.4243,-86.9384,3739 Newton St,Arby's
38.421469,-86.937959,3565 Newton St,Wendy's
38.30632,-86.955407,1209 N Main St,Wendy's
41.285035,-86.621124,1328 South Heaton,Taco Bell
41.28997,-86.620692,806 S Heaton St,Burger King
41.283913,-86.620656,1411 S Heaton St,McDonald's
40.440727,-86.125661,515 E Alto Rd,McDonald's
40.899199,-85.510062,103 Frontage Rd,Wendy's
40.89996,-85.50649,2702 Guilford St,Arby's
40.89861,-85.512132,2810 N Jefferson St,Taco Bell
40.8993,-85.5128,2840 N Jefferson St,KFC
